primary_label,secondary_labels,type,filename,collection,rating,url,latitude,longitude,scientific_name,common_name,author,license
roahaw,[''],['call'],roahaw/XC212223.ogg,XC,3,https://xeno-canto.org/212223,-23.418,-46.789,Rupornis magnirostris,Roadside Hawk,Fernando Igor de Godoy,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC214508.ogg,XC,4,https://xeno-canto.org/214508,-31.1949,-57.9089,Rupornis magnirostris,Roadside Hawk,Pedro Rinaldi,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC217449.ogg,XC,4,https://xeno-canto.org/217449,0.1431,-79.1334,Rupornis magnirostris,Roadside Hawk,Cedric MROCZKO,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC217457.ogg,XC,4,https://xeno-canto.org/217457,0.1431,-79.1334,Rupornis magnirostris,Roadside Hawk,Cedric MROCZKO,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC217495.ogg,XC,3,https://xeno-canto.org/217495,-31.4503,-57.9801,Rupornis magnirostris,Roadside Hawk,Pedro Rinaldi,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC233494.ogg,XC,2,https://xeno-canto.org/233494,10.45,-85.771,Rupornis magnirostris,Roadside Hawk,Iain,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC235019.ogg,XC,3,https://xeno-canto.org/235019,3.6035,-76.5435,Rupornis magnirostris,Roadside Hawk,Juan Sebastián León Lleras,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC235156.ogg,XC,5,https://xeno-canto.org/235156,5.5108,-73.9641,Rupornis magnirostris,Roadside Hawk,cesar villamil,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC236381.ogg,XC,5,https://xeno-canto.org/236381,-22.6344,-43.5125,Rupornis magnirostris,Roadside Hawk,Odirlei Vieira da Fonseca,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC237880.ogg,XC,4,https://xeno-canto.org/237880,4.6683,-75.6275,Rupornis magnirostris,Roadside Hawk,Oscar Humberto Marin-Gomez,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC237886.ogg,XC,4,https://xeno-canto.org/237886,4.6683,-75.6275,Rupornis magnirostris,Roadside Hawk,Oscar Humberto Marin-Gomez,cc-by-nc-sa 4.0
roahaw,[''],"['call', 'song', 'nuptial song']",roahaw/XC238991.ogg,XC,5,https://xeno-canto.org/238991,-0.693,-77.605,Rupornis magnirostris,Roadside Hawk,Niels Krabbe,cc-by-nc-sa 3.0
roahaw,['pirfly1'],['song'],roahaw/XC238992.ogg,XC,3.5,https://xeno-canto.org/238992,-2.55,-77.9,Rupornis magnirostris,Roadside Hawk,Niels Krabbe,cc-by-nc-sa 3.0
roahaw,[''],"['song', 'nuptial song']",roahaw/XC238993.ogg,XC,4,https://xeno-canto.org/238993,-4.036,-78.58,Rupornis magnirostris,Roadside Hawk,Niels Krabbe,cc-by-nc-sa 3.0
roahaw,[''],"['song', 'nuptial song']",roahaw/XC238994.ogg,XC,5,https://xeno-canto.org/238994,-4.036,-78.58,Rupornis magnirostris,Roadside Hawk,Niels Krabbe,cc-by-nc-sa 3.0
roahaw,[''],['flight call'],roahaw/XC238995.ogg,XC,4,https://xeno-canto.org/238995,-4.036,-78.58,Rupornis magnirostris,Roadside Hawk,Niels Krabbe,cc-by-nc-sa 3.0
roahaw,[''],['call'],roahaw/XC238996.ogg,XC,4,https://xeno-canto.org/238996,-0.698,-77.737,Rupornis magnirostris,Roadside Hawk,Niels Krabbe,cc-by-nc-sa 3.0
roahaw,[''],['call'],roahaw/XC238997.ogg,XC,4,https://xeno-canto.org/238997,-0.028,-78.761,Rupornis magnirostris,Roadside Hawk,Niels Krabbe,cc-by-nc-sa 3.0
roahaw,[''],"['call', 'call series']",roahaw/XC238998.ogg,XC,4,https://xeno-canto.org/238998,-0.713,-77.753,Rupornis magnirostris,Roadside Hawk,Niels Krabbe,cc-by-nc-sa 3.0
roahaw,[''],['song'],roahaw/XC241296.ogg,XC,4,https://xeno-canto.org/241296,4.3883,-74.3205,Rupornis magnirostris,Roadside Hawk,Oscar Humberto Marín Gómez,cc-by-nc-sa 3.0
roahaw,[''],['song'],roahaw/XC241549.ogg,XC,4,https://xeno-canto.org/241549,1.3001,-78.0834,Rupornis magnirostris,Roadside Hawk,Oscar Humberto Marín Gómez,cc-by-nc-sa 3.0
roahaw,[''],['song'],roahaw/XC241551.ogg,XC,4,https://xeno-canto.org/241551,1.3001,-78.0834,Rupornis magnirostris,Roadside Hawk,Oscar Humberto Marín Gómez,cc-by-nc-sa 3.0
roahaw,[''],['song'],roahaw/XC244727.ogg,XC,4,https://xeno-canto.org/244727,4.7014,-75.6411,Rupornis magnirostris,Roadside Hawk,Oscar Humberto Marín Gómez,cc-by-nc-sa 3.0
roahaw,[''],"['call', 'song']",roahaw/XC244790.ogg,XC,4,https://xeno-canto.org/244790,4.6648,-75.6329,Rupornis magnirostris,Roadside Hawk,Oscar Humberto Marín Gómez &amp; Pedro José Cardona,cc-by-nc-sa 3.0
roahaw,[''],['flight call'],roahaw/XC244800.ogg,XC,4,https://xeno-canto.org/244800,4.7014,-75.6411,Rupornis magnirostris,Roadside Hawk,Oscar Humberto Marín Gómez &amp; Pedro José Cardona,cc-by-nc-sa 3.0
roahaw,[''],['song'],roahaw/XC244816.ogg,XC,4,https://xeno-canto.org/244816,5.8334,-74.8667,Rupornis magnirostris,Roadside Hawk,Oscar Humberto Marín Gómez,cc-by-nc-sa 3.0
roahaw,[''],['song'],roahaw/XC245043.ogg,XC,3,https://xeno-canto.org/245043,7.0,-75.4482,Rupornis magnirostris,Roadside Hawk,Oscar Humberto Marín Gómez,cc-by-nc-sa 3.0
roahaw,[''],['song'],roahaw/XC245116.ogg,XC,5,https://xeno-canto.org/245116,6.18,-73.42,Rupornis magnirostris,Roadside Hawk,Oscar Humberto Marín Gómez,cc-by-nc-sa 3.0
roahaw,[''],['song'],roahaw/XC245197.ogg,XC,4,https://xeno-canto.org/245197,5.79,-72.21,Rupornis magnirostris,Roadside Hawk,Oscar Humberto Marín Gómez,cc-by-nc-sa 3.0
roahaw,[''],"['call', 'song']",roahaw/XC251467.ogg,XC,5,https://xeno-canto.org/251467,-4.2487,-78.6598,Rupornis magnirostris,Roadside Hawk,Niels Krabbe,cc-by-sa 4.0
roahaw,[''],['call'],roahaw/XC254916.ogg,XC,5,https://xeno-canto.org/254916,17.9833,-94.55,Rupornis magnirostris,Roadside Hawk,Manuel Grosselet,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC255046.ogg,XC,4,https://xeno-canto.org/255046,-22.1816,-44.6453,Rupornis magnirostris,Roadside Hawk,Ricardo José Mitidieri,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC256969.ogg,XC,4,https://xeno-canto.org/256969,4.1813,-73.6511,Rupornis magnirostris,Roadside Hawk,Diego Cueva,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC257195.ogg,XC,5,https://xeno-canto.org/257195,17.9833,-94.55,Rupornis magnirostris,Roadside Hawk,Manuel Grosselet,cc-by-nc-sa 4.0
roahaw,['yercac1'],"['call', 'calls']",roahaw/XC257366.ogg,XC,4.5,https://xeno-canto.org/257366,-3.6,-73.15,Rupornis magnirostris,Roadside Hawk,John V. Moore,cc-by-nc-sa 4.0
roahaw,[''],"['call', 'song', 'calls']",roahaw/XC257367.ogg,XC,5,https://xeno-canto.org/257367,-0.717,-77.75,Rupornis magnirostris,Roadside Hawk,John V. Moore,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC257368.ogg,XC,5,https://xeno-canto.org/257368,-0.051,-78.778,Rupornis magnirostris,Roadside Hawk,John V. Moore,cc-by-nc-sa 4.0
roahaw,"['littin1', 'rutjac1', 'chbant1']","['call', 'calls']",roahaw/XC261526.ogg,XC,4.5,https://xeno-canto.org/261526,0.883,-78.8,Rupornis magnirostris,Roadside Hawk,Olaf Jahn,cc-by-nc-sa 4.0
roahaw,[''],"['begging call', 'begging calls']",roahaw/XC262861.ogg,XC,5,https://xeno-canto.org/262861,-0.378,-78.075,Rupornis magnirostris,Roadside Hawk,Jonas Nilsson,cc-by-nc-sa 4.0
roahaw,[''],"['begging call', 'begging calls']",roahaw/XC276459.ogg,XC,4,https://xeno-canto.org/276459,-0.378,-78.075,Rupornis magnirostris,Roadside Hawk,Jonas Nilsson,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC276860.ogg,XC,5,https://xeno-canto.org/276860,12.8869,-87.507,Rupornis magnirostris,Roadside Hawk,Orlando Jarquín G.,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC278636.ogg,XC,5,https://xeno-canto.org/278636,10.1434,-85.0428,Rupornis magnirostris,Roadside Hawk,Oscar Campbell,cc-by-nc-sa 4.0
roahaw,[''],"['song', 'nupcial song']",roahaw/XC283610.ogg,XC,2,https://xeno-canto.org/283610,6.2627,-75.577,Rupornis magnirostris,Roadside Hawk,Luis Alejandro Agudelo Cifuentes ,cc-by-nc-sa 4.0
roahaw,['grekis'],['call'],roahaw/XC286446.ogg,XC,4.5,https://xeno-canto.org/286446,14.936,-88.0252,Rupornis magnirostris,Roadside Hawk,Francisco Dubon,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC286669.ogg,XC,5,https://xeno-canto.org/286669,-16.9253,-51.9404,Rupornis magnirostris,Roadside Hawk,Marcelo Villegas,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC288453.ogg,XC,3,https://xeno-canto.org/288453,14.936,-88.0252,Rupornis magnirostris,Roadside Hawk,Alfonso Auerbach,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC288718.ogg,XC,4,https://xeno-canto.org/288718,-5.0501,-42.5501,Rupornis magnirostris,Roadside Hawk,Jeremy Minns,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC288830.ogg,XC,5,https://xeno-canto.org/288830,2.2653,-75.664,Rupornis magnirostris,Roadside Hawk,Diego Cueva,cc-by-nc-sa 4.0
roahaw,[''],"['begging call', 'begging calls of 2 fledged juveniles']",roahaw/XC29073.ogg,XC,4,https://xeno-canto.org/29073,-23.5334,-64.5501,Rupornis magnirostris,Roadside Hawk,Niels Krabbe,cc-by-nc-sa 3.0
roahaw,['yebela1'],['call'],roahaw/XC291846.ogg,XC,4.5,https://xeno-canto.org/291846,-21.8667,-42.5833,Rupornis magnirostris,Roadside Hawk,Jerome Fischer,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC292289.ogg,XC,5,https://xeno-canto.org/292289,6.4396,-75.5065,Rupornis magnirostris,Roadside Hawk,Andrea Lopera-Salazar,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC294667.ogg,XC,4,https://xeno-canto.org/294667,-26.7166,-49.4856,Rupornis magnirostris,Roadside Hawk,Douglas Meyer,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC296338.ogg,XC,4,https://xeno-canto.org/296338,-18.0858,-64.7068,Rupornis magnirostris,Roadside Hawk,Ross Gallardy,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC296572.ogg,XC,5,https://xeno-canto.org/296572,-3.2775,-72.9265,Rupornis magnirostris,Roadside Hawk,Ross Gallardy,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC29658.ogg,XC,2,https://xeno-canto.org/29658,23.1162,-99.1414,Rupornis magnirostris,Roadside Hawk,Daniel Lane,cc-by-nc-sa 3.0
roahaw,"['tropar', 'yebfly1']",['song'],roahaw/XC298072.ogg,XC,4.5,https://xeno-canto.org/298072,7.8273,-72.6175,Rupornis magnirostris,Roadside Hawk,Oscar Laverde,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC298870.ogg,XC,3,https://xeno-canto.org/298870,-1.7869,-77.8349,Rupornis magnirostris,Roadside Hawk,Cedric Mroczko,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC299637.ogg,XC,4,https://xeno-canto.org/299637,-17.8677,-63.2696,Rupornis magnirostris,Roadside Hawk,Patrice Adret,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC299639.ogg,XC,3,https://xeno-canto.org/299639,-17.8677,-63.2696,Rupornis magnirostris,Roadside Hawk,Patrice Adret,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC299640.ogg,XC,5,https://xeno-canto.org/299640,-17.8677,-63.2696,Rupornis magnirostris,Roadside Hawk,Patrice Adret,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC301007.ogg,XC,4,https://xeno-canto.org/301007,5.6532,-73.7839,Rupornis magnirostris,Roadside Hawk,David Ricardo Rodríguez Villamil,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC301188.ogg,XC,1,https://xeno-canto.org/301188,14.9029,-87.9541,Rupornis magnirostris,Roadside Hawk,Alfonso Auerbach,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC301954.ogg,XC,4,https://xeno-canto.org/301954,5.5278,-74.6061,Rupornis magnirostris,Roadside Hawk,David Ricardo Rodríguez Villamil,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC302805.ogg,XC,4,https://xeno-canto.org/302805,-23.4693,-45.1695,Rupornis magnirostris,Roadside Hawk,Jeremy Minns,cc-by-nc-sa 4.0
roahaw,['grekis'],['call'],roahaw/XC303795.ogg,XC,3.5,https://xeno-canto.org/303795,-22.3926,-42.3662,Rupornis magnirostris,Roadside Hawk,Ricardo José Mitidieri,cc-by-nc-sa 4.0
roahaw,[''],"['call', 'flight call']",roahaw/XC306862.ogg,XC,3,https://xeno-canto.org/306862,10.1479,-68.9014,Rupornis magnirostris,Roadside Hawk,Miguel Angel Torres,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC315659.ogg,XC,5,https://xeno-canto.org/315659,-14.1097,-38.9863,Rupornis magnirostris,Roadside Hawk,Jeremy Minns,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC315666.ogg,XC,4,https://xeno-canto.org/315666,-13.9267,-38.9654,Rupornis magnirostris,Roadside Hawk,Jeremy Minns,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC318760.ogg,XC,5,https://xeno-canto.org/318760,4.7302,-74.1405,Rupornis magnirostris,Roadside Hawk,Nick Komar,cc-by-nc-sa 4.0
roahaw,['grekis'],['song'],roahaw/XC320002.ogg,XC,4.5,https://xeno-canto.org/320002,18.0024,-94.5653,Rupornis magnirostris,Roadside Hawk,Manuel Grosselet,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC324970.ogg,XC,5,https://xeno-canto.org/324970,-17.3986,-44.8068,Rupornis magnirostris,Roadside Hawk,Jeremy Minns,cc-by-nc-sa 4.0
roahaw,['crcwoo1'],['call'],roahaw/XC325906.ogg,XC,3.5,https://xeno-canto.org/325906,-20.7882,-51.703,Rupornis magnirostris,Roadside Hawk,Fernando Igor de Godoy,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC326850.ogg,XC,4,https://xeno-canto.org/326850,6.8883,-75.7105,Rupornis magnirostris,Roadside Hawk,Andres Angulo,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC327628.ogg,XC,3,https://xeno-canto.org/327628,4.8532,-73.2674,Rupornis magnirostris,Roadside Hawk,David Ricardo Rodríguez Villamil,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC328131.ogg,XC,4,https://xeno-canto.org/328131,13.8054,-89.3952,Rupornis magnirostris,Roadside Hawk,Abizai Chinchilla,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC332597.ogg,XC,5,https://xeno-canto.org/332597,18.1181,-89.7951,Rupornis magnirostris,Roadside Hawk,Ross Gallardy,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC333049.ogg,XC,5,https://xeno-canto.org/333049,-7.7167,-63.0834,Rupornis magnirostris,Roadside Hawk,Jeremy Minns,cc-by-nc-sa 4.0
roahaw,['trokin'],"['call', 'pair interaction calls']",roahaw/XC334388.ogg,XC,4.5,https://xeno-canto.org/334388,15.9492,-93.8029,Rupornis magnirostris,Roadside Hawk,Richard E. Webster,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC335618.ogg,XC,3,https://xeno-canto.org/335618,-22.3926,-42.3662,Rupornis magnirostris,Roadside Hawk,Ricardo José Mitidieri,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC336093.ogg,XC,5,https://xeno-canto.org/336093,-22.5939,-43.4347,Rupornis magnirostris,Roadside Hawk,Odirlei Vieira da Fonseca,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC336126.ogg,XC,5,https://xeno-canto.org/336126,13.6889,-89.2547,Rupornis magnirostris,Roadside Hawk,Mario Trejo,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC339950.ogg,XC,4,https://xeno-canto.org/339950,15.713,-86.83,Rupornis magnirostris,Roadside Hawk,Oswaldo Cortes,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC339951.ogg,XC,4,https://xeno-canto.org/339951,15.713,-86.83,Rupornis magnirostris,Roadside Hawk,Oswaldo Cortes,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC339952.ogg,XC,4,https://xeno-canto.org/339952,15.713,-86.83,Rupornis magnirostris,Roadside Hawk,Oswaldo Cortes,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC339953.ogg,XC,4,https://xeno-canto.org/339953,15.713,-86.83,Rupornis magnirostris,Roadside Hawk,Oswaldo Cortes,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC339954.ogg,XC,3,https://xeno-canto.org/339954,15.713,-86.83,Rupornis magnirostris,Roadside Hawk,Oswaldo Cortes,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC340156.ogg,XC,5,https://xeno-canto.org/340156,-3.3154,-60.6397,Rupornis magnirostris,Roadside Hawk,GABRIEL LEITE,cc-by-nc-sa 4.0
roahaw,['trokin'],"['call', 'song']",roahaw/XC343909.ogg,XC,3.5,https://xeno-canto.org/343909,-19.0216,-57.4984,Rupornis magnirostris,Roadside Hawk,Nick Komar,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC344254.ogg,XC,2,https://xeno-canto.org/344254,-6.515,-78.3473,Rupornis magnirostris,Roadside Hawk,Manuel Roncal- Rabanal,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC344349.ogg,XC,4,https://xeno-canto.org/344349,18.0174,-94.4074,Rupornis magnirostris,Roadside Hawk,Olivier SWIFT,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC347762.ogg,XC,5,https://xeno-canto.org/347762,-24.2056,-46.9164,Rupornis magnirostris,Roadside Hawk,Robson Silva e Silva,cc-by-nc-sa 4.0
roahaw,[''],"['call', 'song']",roahaw/XC349194.ogg,XC,4,https://xeno-canto.org/349194,6.2904,-75.6383,Rupornis magnirostris,Roadside Hawk,Sebastián González,cc-by-nc-sa 4.0
roahaw,[''],"['call', 'song']",roahaw/XC349195.ogg,XC,4,https://xeno-canto.org/349195,6.2904,-75.6383,Rupornis magnirostris,Roadside Hawk,Sebastián González,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC350047.ogg,XC,5,https://xeno-canto.org/350047,10.3377,-83.9154,Rupornis magnirostris,Roadside Hawk,Bryan Ramírez,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC351429.ogg,XC,5,https://xeno-canto.org/351429,17.9952,-94.521,Rupornis magnirostris,Roadside Hawk,Manuel Grosselet,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC351788.ogg,XC,5,https://xeno-canto.org/351788,19.6086,-87.9832,Rupornis magnirostris,Roadside Hawk,Jim Holmes,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC352151.ogg,XC,3,https://xeno-canto.org/352151,-22.9588,-43.2111,Rupornis magnirostris,Roadside Hawk,Ricardo José Mitidieri,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC353868.ogg,XC,4,https://xeno-canto.org/353868,4.1813,-73.6511,Rupornis magnirostris,Roadside Hawk,Diego Cueva,cc-by-sa 4.0
roahaw,[''],['call'],roahaw/XC356198.ogg,XC,5,https://xeno-canto.org/356198,4.727,-75.577,Rupornis magnirostris,Roadside Hawk,Mike McCloy,cc-by-nc-sa 4.0
roahaw,['whfant1'],['call'],roahaw/XC357518.ogg,XC,3.5,https://xeno-canto.org/357518,3.8186,-67.9089,Rupornis magnirostris,Roadside Hawk,Guy Kirwan,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC362797.ogg,XC,3,https://xeno-canto.org/362797,5.031,-75.5281,Rupornis magnirostris,Roadside Hawk,Bobby Wilcox,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC363465.ogg,XC,4,https://xeno-canto.org/363465,17.3343,-95.0521,Rupornis magnirostris,Roadside Hawk,Olivier SWIFT,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC363466.ogg,XC,4,https://xeno-canto.org/363466,17.3343,-95.0521,Rupornis magnirostris,Roadside Hawk,Olivier SWIFT,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC366783.ogg,XC,5,https://xeno-canto.org/366783,19.5589,-105.0832,Rupornis magnirostris,Roadside Hawk,Alfonso,cc-by-nc-sa 4.0
roahaw,[''],['begging call'],roahaw/XC368098.ogg,XC,3,https://xeno-canto.org/368098,11.403,-84.9024,Rupornis magnirostris,Roadside Hawk,Nick Komar,cc-by-nc-sa 4.0
roahaw,"['orcpar', 'yebfly1', 'bucmot3']","['call', 'song']",roahaw/XC372463.ogg,XC,4.5,https://xeno-canto.org/372463,8.5054,-77.9759,Rupornis magnirostris,Roadside Hawk,Kent Livezey,cc-by-nc-sa 4.0
roahaw,"['yebfly1', 'trokin']",['song'],roahaw/XC372466.ogg,XC,4.5,https://xeno-canto.org/372466,8.5054,-77.9759,Rupornis magnirostris,Roadside Hawk,Kent Livezey,cc-by-nc-sa 4.0
roahaw,[''],['flight call'],roahaw/XC376367.ogg,XC,5,https://xeno-canto.org/376367,10.7789,-85.6588,Rupornis magnirostris,Roadside Hawk,Albert Lastukhin,cc-by-nc-sa 4.0
roahaw,[''],['flight call'],roahaw/XC376368.ogg,XC,5,https://xeno-canto.org/376368,10.7789,-85.6588,Rupornis magnirostris,Roadside Hawk,Albert Lastukhin,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC376369.ogg,XC,4,https://xeno-canto.org/376369,10.7789,-85.6588,Rupornis magnirostris,Roadside Hawk,Albert Lastukhin,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC379240.ogg,XC,3,https://xeno-canto.org/379240,11.0207,-74.8231,Rupornis magnirostris,Roadside Hawk,Michael Hurben,cc-by-nc-sa 4.0
roahaw,['trokin'],['song'],roahaw/XC386644.ogg,XC,4.5,https://xeno-canto.org/386644,4.379,-75.1349,Rupornis magnirostris,Roadside Hawk,Yair Guillermo Molina Martínez.,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC387075.ogg,XC,4,https://xeno-canto.org/387075,8.8085,-70.5049,Rupornis magnirostris,Roadside Hawk,Albert Lastukhin,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC387678.ogg,XC,5,https://xeno-canto.org/387678,5.4886,-54.0042,Rupornis magnirostris,Roadside Hawk,Étienne Leroy,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC387982.ogg,XC,3,https://xeno-canto.org/387982,5.6465,-67.6208,Rupornis magnirostris,Roadside Hawk,Albert Lastukhin,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC388080.ogg,XC,4,https://xeno-canto.org/388080,-22.4508,-42.7735,Rupornis magnirostris,Roadside Hawk,Bobby Wilcox,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC388972.ogg,XC,4,https://xeno-canto.org/388972,6.8871,-75.7127,Rupornis magnirostris,Roadside Hawk,Andres Angulo ,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC388974.ogg,XC,3,https://xeno-canto.org/388974,6.8871,-75.7127,Rupornis magnirostris,Roadside Hawk,Andres Angulo ,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC388980.ogg,XC,4,https://xeno-canto.org/388980,6.8871,-75.7127,Rupornis magnirostris,Roadside Hawk,Andres Angulo ,cc-by-nc-sa 4.0
roahaw,"['butsal1', 'yebsee1', 'crbtan1', 'trokin', 'rugdov', 'thbeup1']",['song'],roahaw/XC390055.ogg,XC,3.5,https://xeno-canto.org/390055,8.6001,-80.1251,Rupornis magnirostris,Roadside Hawk,Kent Livezey,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC390447.ogg,XC,4,https://xeno-canto.org/390447,-0.683,-77.6,Rupornis magnirostris,Roadside Hawk,Jerome Fischer,cc-by-nc-sa 4.0
roahaw,"['blbwre1', 'whbant1']",['song'],roahaw/XC390628.ogg,XC,3.5,https://xeno-canto.org/390628,5.13,-74.5667,Rupornis magnirostris,Roadside Hawk,Andres Angulo ,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC398380.ogg,XC,5,https://xeno-canto.org/398380,0.0036,-78.6773,Rupornis magnirostris,Roadside Hawk,Bobby Wilcox,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC398765.ogg,XC,4,https://xeno-canto.org/398765,14.9126,-87.9828,Rupornis magnirostris,Roadside Hawk,Alfonso Auerbach,cc-by-nc-sa 4.0
roahaw,[''],"['call', 'song']",roahaw/XC398766.ogg,XC,4,https://xeno-canto.org/398766,14.9126,-87.9828,Rupornis magnirostris,Roadside Hawk,Alfonso Auerbach,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC398975.ogg,XC,4,https://xeno-canto.org/398975,18.0333,-96.2204,Rupornis magnirostris,Roadside Hawk,Dan Lane,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC401172.ogg,XC,4,https://xeno-canto.org/401172,5.4435,-55.1713,Rupornis magnirostris,Roadside Hawk,Guido O. Keijl,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC401173.ogg,XC,4,https://xeno-canto.org/401173,5.4434,-55.1711,Rupornis magnirostris,Roadside Hawk,Guido O. Keijl,cc-by-nc-sa 4.0
roahaw,[''],['call'],roahaw/XC403289.ogg,XC,3,https://xeno-canto.org/403289,4.7216,-52.3073,Rupornis magnirostris,Roadside Hawk,Brice de la Croix,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC404561.ogg,XC,3,https://xeno-canto.org/404561,-15.6421,-57.1899,Rupornis magnirostris,Roadside Hawk,Breno Vitorino,cc-by-nc-sa 4.0
roahaw,"['yebfly1', 'cinbec1']",['song'],roahaw/XC409725.ogg,XC,4.5,https://xeno-canto.org/409725,8.2594,-77.7761,Rupornis magnirostris,Roadside Hawk,Kent Livezey,cc-by-nc-sa 4.0
roahaw,"['sobtyr1', 'bubwre1', 'whbant1', 'littin1', 'yebela1', 'recwoo1', 'strfly1', 'trokin']",['song'],roahaw/XC410261.ogg,XC,4.5,https://xeno-canto.org/410261,9.0859,-79.1559,Rupornis magnirostris,Roadside Hawk,Kent Livezey,cc-by-nc-sa 4.0
roahaw,[''],['song'],roahaw/XC414814.ogg,XC,5,https://xeno-canto.org/414814,-15.7773,-48.8222,Rupornis magnirostris,Roadside Hawk,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
